Original,R2,Modelo,RMSE,Iteración_independiente
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.8432955878864894,1.141*exp(sin(0.508*X1))*sin(1.974*X1)*cos(0.305*X2),0.3978956032855479,28
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.6594368238415383,0.863*sin(0.509*X1)*sin(0.506*X3)*sin(0.508*X4)*sin(0.511*X5) + 0.392,0.1081396481196967,28
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.817964509903856,1.501*sin(0.583*X1 + 1.061*X3) - 1.501*sin(1.055*X3 + cos(1.121*X1*cos(0.457*X2))) - 0.014,0.378878773993107,28
6 * sin(x1) * cos(x2),0.6202922914423288,4.549*sin(0.796*X1 + 1.081*X2 + sin(1.628*X1 + cos(sin(0.749*X1))**2)) + 0.47,1.8486054945242136,28
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9026605768073668,(12.638268370607 - 3.683834*X2)*sin(0.849*X1) - 0.179,1.6532471379253972,28
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),0.912828846644237,10.412*sin(exp(-4*sin(0.526*X1))*sin(0.363*X2 + cos(0.464*X1)**2)**4) - 0.064,0.7498492011931771,28
exp(-((x0 + 1) ** 2)) / (1.2 + (x1 - 2.5) ** 2),0.947272822414622,0.021*exp(exp(sin(0.628*X2)) + sin(1.482*X1)) - 0.072,0.0467572283205111,29
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1)),0.8617195501621191,-0.267*exp(cos(1.627*X1)) + 0.267*sin(sin(sin(1.0*X1))) + 0.267*cos(2.393*X1) + 0.313,0.1126485868743668,29
(exp(-x1) * x1 ** 3 * cos(x1) * sin(x1) * (cos(x1) * (sin(x1) ** 2) - 1) * (x2 - 5)),0.0,(0.004 + (0.002 * ((sin(((-2.000) * X1)) / ((((-0.022) * X1) - (exp(((-0.797) * X1)) ^ 2)) ^ 2)) / sin(((-1.243) * X2))))),,29
10 / (5 + (x1 - 3) ** 2 + (x2 - 3) ** 2 + (x3 - 3) ** 2 + (x4 - 3) ** 2 + (x5 - 3) ** 2),0.7097070657650753,0.206*(sin(0.523*X1) + sin(0.519*X4))*(sin(0.52*X3) + sin(0.523*X5)) + 0.216,0.0998393937012186,29
30 * ((x1-1)*(x3-1) / ((x2**2) * (x1 - 10))),0.9285235518096642,(-2.3e-5*X1 + 0.000232*X2 + 0.179*cos(1.558*X1)*cos(1.547*X3)/sin(0.398*X2))/(0.023*X1 - 0.232*X2),0.2374116770819009,29
6 * sin(x1) * cos(x2),0.6079373646021324,2.804*cos(0.502*X1 + 1.128*X2) + 2.804*cos(0.139175*X1**2 - 1.044*X2) + 0.799,1.8784404487616877,29
(x1 - 3) * (x2 - 3) + 2 * sin((x1 - 4) * (x2 - 4)),0.9337414620886186,-9.764*(0.013689*X1**2 - sin(sin(0.799*X1)))*cos(0.454*X2) + 0.001,1.3639995308431727,29
((x1 - 3) ** 4 + (x2 - 3) ** 3 - (x2 - 3)) / ((x2 - 2) ** 4 + 10),-1.1272531626177558,6.74*exp(-2.521*X1*exp(-0.383*X1) - sin(0.635*X1) + sin(0.697*X2)) - 0.525,3.704229025317889,29
